frontend_id,backend_id,frequency_sales,frequency_add,recency,nmv
802273,802344,14,27,6,3481350
13638148,10760472,9,20,3,3481521
1061093,1061118,7,26,8,3481800
867132,867209,6,26,2,3481850
5163534,2331854,8,23,8,3483250
2124671,2123614,2,21,1,3486100
6964463,4118747,4,23,13,3486301
14999719,12076575,5,20,3,3486900
31502,31502,5,24,3,3488000
881699,881785,6,23,18,3489602
16714432,13694857,5,22,5,3491940
7982680,5141278,5,28,1,3494268
5578681,2743184,7,24,9,3496000
17590268,14567819,2,27,4,3497000
14473668,11594530,4,23,10,3506300
1133045,1133053,10,25,2,3509414
6881016,4035500,6,20,14,3510000
5350602,2517957,1,25,2,3511900
126978,126978,3,25,6,3514500
13052147,10174818,11,20,5,3516498
6193476,3349886,4,26,2,3517500
1282927,1282900,2,20,15,3518900
16052379,13035575,5,23,1,3519100
17244267,14222763,1,21,5,3522000
11643460,8766857,6,27,2,3522900
8066715,5225599,1,24,6,3529000
14471957,11592911,5,25,2,3529900
7265497,4419181,13,22,13,3531978
15617018,12623527,17,24,3,3535500
1419658,1419609,5,23,12,3536200
14670057,11784277,1,20,3,3538900
8162955,5321779,8,26,1,3540600
1506703,1507194,6,23,4,3542000
1272661,1272639,9,21,3,3543903
5454101,2620609,7,28,1,3545000
1859320,1858868,9,20,2,3545100
792630,792708,3,20,2,3549550
620965,620965,1,26,2,3550000
17030472,14009723,10,24,15,3552778
12643430,9766448,21,27,3,3556400
7383864,4537005,7,24,2,3560600
12864351,9987076,3,26,8,3562000
1349098,1349066,5,20,9,3562905
6994863,4149102,5,20,1,3567970
12103051,9226295,5,24,11,3568056
16991526,13970917,5,23,13,3568425
11931922,9055208,13,27,6,3569720
407042,407042,9,26,1,3570942
1221288,1221277,7,28,3,3572900
316570,316570,11,24,7,3574360
1370158,1370115,8,27,12,3580000
1459960,1459892,2,27,4,3582000
579918,579918,6,23,3,3584038
10914351,8040699,10,25,2,3586053
13348179,10470748,2,25,1,3590000
8212639,5371417,5,25,18,3593900
8188662,5347467,2,23,2,3598000
7904543,5061167,5,22,8,3598350
5272232,2440092,13,28,11,3598500
9675948,6805372,8,26,6,3598500
7388709,4541843,10,25,2,3601200
11374395,8498025,13,27,4,3604800
7478048,4630893,15,26,11,3606116
9719285,6848657,8,22,3,3616900
7667284,4819664,11,26,7,3617350
1387223,1387176,3,21,2,3621700
5232119,2400196,8,25,2,3625100
38851,38851,2,28,6,3625200
9817251,6945072,9,25,10,3630723
10172319,7299691,3,22,1,3632000
7928114,5088897,10,25,1,3638458
1593351,1593780,2,23,1,3642000
1728548,1728243,14,25,1,3646050
581101,581101,3,23,4,3647000
5990220,3147112,14,22,4,3647448
9861576,6989369,4,20,4,3648000
5287071,2454856,4,21,3,3654600
1179459,1179454,9,23,6,3659100
1340665,1340632,8,22,1,3669999
5815647,2973170,8,25,5,3671050
15831010,12818492,17,22,5,3672488
1638907,1638674,8,24,1,3673000
10157587,7284975,4,26,5,3674400
15353586,12388734,12,24,11,3676600
12769276,9892038,16,25,3,3677200
1596451,1596877,9,27,1,3678700
14554063,11675770,12,23,5,3678819
1869644,1869184,5,25,16,3681200
17864669,14841475,4,21,1,3685000
1358447,1358406,7,21,3,3685000
7025772,4179968,12,21,7,3685501
7141800,4295804,13,28,6,3689701
8466945,5625429,15,23,3,3691680
11185424,8309375,5,20,2,3691700
10514432,7641339,4,20,9,3693000
7812659,4964893,13,27,16,3696300
17876799,14853562,5,25,3,3698000
8067668,5226552,10,21,9,3699800
1860058,1859606,5,25,9,3701100
14970620,12051009,7,27,8,3701509
1844778,1844347,11,24,9,3704400
17140600,14119430,15,21,14,3704950
7575308,4727874,3,28,8,3706000
1051110,1051143,2,27,14,3708001
1798624,1798241,4,24,18,3710999
10251634,7378631,11,26,1,3711550
141905,141905,6,22,12,3718190
8140340,5299168,15,21,9,3718505
7878739,5031598,15,28,2,3718860
9140588,6298450,11,20,11,3720700
26352,26352,8,25,4,3725069
963555,963646,13,28,4,3726300
13914283,11036451,6,20,18,3727700
5116061,2284558,3,28,8,3729500
539373,539373,11,28,3,3730100
12915264,10037973,6,22,1,3731000
1993834,1993134,2,21,7,3731200
2075131,2074223,5,22,2,3736000
19469,19469,5,20,7,3739250
16587148,13568076,7,20,9,3740000
1212078,1212071,5,25,6,3741360
471005,471005,13,25,1,3743962
14632514,11750694,5,23,3,3744208
7058416,4212565,4,23,4,3749460
5167525,2335833,2,27,4,3750000
7337600,4491166,11,26,5,3751000
379592,379592,4,25,1,3751000
10906393,8032742,10,23,11,3757600
15295964,12337695,9,28,4,3760250
7370752,4523909,15,26,7,3761300
142255,142255,2,23,6,3766800
618804,618804,6,23,4,3768400
66555,66555,6,27,1,3769400
823648,823718,16,23,10,3770122
10910532,8036880,16,26,12,3775400
294943,294943,9,28,2,3777723
126793,126793,11,27,4,3778400
9985658,7113349,7,22,10,3778500
10457410,7584351,3,21,6,3778960
14172550,11294465,3,20,4,3780000
6705762,3860746,2,28,8,3780050
45815,45815,4,20,6,3782200
18703960,15678639,1,26,15,3784500
14871151,11962593,13,26,1,3785800
592869,592869,6,22,18,3786700
7843623,4995858,11,23,15,3792002
148722,148722,3,20,2,3793100
8384522,5543039,2,26,7,3795500
6736284,3891152,13,22,11,3796900
2231137,2229744,8,24,2,3803157.69
760875,760892,3,25,3,3804000
6323820,3479862,1,20,4,3804000
6858530,4013076,6,26,3,3805161
1477847,1477779,1,22,4,3806700
1022477,1022570,6,23,4,3807300
5561191,2725835,9,28,8,3815500
10257699,7384696,5,25,5,3816300
17056665,14035792,7,28,3,3817500
6609499,3764823,11,25,15,3818825
8296728,5455298,3,21,11,3821000
2198191,2196909,5,27,13,3824000
8174214,5333024,7,24,5,3824400
13374605,10497150,6,25,7,3826000
14701009,11811689,6,27,3,3829000
1298471,1298443,10,26,4,3830500
10071913,7199379,8,25,4,3830896
1716611,1716343,10,21,6,3834620
58617,58617,8,22,5,3834700
9600849,6730272,5,20,12,3835000
11941645,9064927,3,23,1,3837000
10698962,7825565,6,26,2,3837400
12714215,9837168,5,25,2,3839413.9
15393679,12424287,8,26,17,3841500
9125477,6283347,8,21,10,3847000
9830075,6957880,4,22,3,3848800
17983002,14959457,4,25,17,3849850
8740942,5899125,18,27,3,3853389
30643,30643,5,25,1,3854100
1950797,1950196,12,28,12,3863700
12132980,9256211,1,24,5,3863900
5372584,2539843,11,23,2,3865600
8140944,5299772,3,26,1,3866000
11483404,8607003,1,23,1,3866000
340185,340185,9,24,9,3867500
15167057,12224434,12,24,4,3874300
1465421,1465353,5,22,11,3875165
6735474,3890343,2,23,5,3878500
16104747,13087664,8,27,4,3883776
1165734,1165728,8,23,3,3885600
845484,845561,10,26,4,3889199
5576852,2741358,7,27,18,3894400
17837635,14814489,7,20,12,3894678
1621709,1621485,5,26,5,3900000
7978947,5137557,8,28,1,3903000
235270,235270,14,21,10,3905620
563267,563267,5,28,18,3906100
1393681,1393635,3,23,17,3907150
12613564,9736599,7,22,1,3907804
5813972,2971502,6,20,2,3912000
10969778,8095806,2,20,1,3914000
15740336,12733950,10,24,4,3917401
5648483,2808017,5,25,8,3920400
13117607,10240260,7,27,1,3922700
10844104,7970657,18,20,5,3926000
12652266,9775283,7,23,5,3926000
5529682,2695837,4,20,16,3926500
11072132,8196135,13,26,1,3928750
147680,147680,8,26,14,3928949
15767850,12759338,1,27,15,3934000
14057013,11179010,3,21,8,3935000
686113,686113,2,24,4,3937000
1641841,1641603,8,21,5,3938550
1474955,1474888,11,21,4,3941200
7761680,4915177,2,25,1,3956500
498929,498929,8,26,1,3956802
8445917,5604421,2,21,6,3969000
1127566,1127578,10,21,6,3971600
16403455,13384985,3,24,7,3976000
8667538,5825930,1,23,10,3979000
16579795,13560734,1,22,10,3979000
8701154,5859486,10,27,4,3983656
17225024,14203582,5,26,3,3984000
8297225,5455795,2,21,5,3987050
19145,19145,8,26,4,3991678
10298528,7425505,3,26,2,3992000
15481797,12502464,7,21,6,4000700
984727,984819,6,25,1,4010400
16765975,13746215,13,25,4,4010750
13286453,10409064,9,28,1,4011200
1455361,1455283,10,23,1,4012200
6968162,4122411,3,26,13,4020300
5370355,2537626,7,28,3,4020500
14790630,11891835,8,23,1,4021298
5482629,2649005,10,23,10,4026850
1081371,1081392,4,24,1,4027276
906957,907039,10,21,2,4030872
10171394,7298771,12,23,16,4037399
8079582,5238462,11,23,9,4038580
5687950,2847327,6,20,4,4042995
11085625,8209622,7,26,1,4044900
11547469,8671002,2,24,1,4046400
7945221,5105960,5,21,16,4047750
10555020,7681924,12,25,2,4059700
1839554,1839128,2,28,1,4061000
8522116,5680573,4,21,4,4061300
8940844,6098917,25,26,1,4064513
16755646,13735914,8,24,9,4071200
1988705,1988014,6,28,14,4075599
6827905,3982518,5,27,1,4075600
10834468,7961023,6,24,8,4077399
6785933,3940658,9,21,4,4077900
11190022,8313970,9,27,5,4079199
5202250,2370437,2,28,10,4079600
6723270,3878167,6,26,2,4081000
11271370,8395063,5,21,6,4085000
789778,789855,9,27,3,4085250
17068421,14047515,5,22,15,4092520
5465442,2631900,3,24,12,4097000
11051980,8177986,4,22,9,4098000
1779439,1779077,6,27,8,4099867
5416629,2583672,8,28,4,4108800
13744204,10866482,10,20,1,4108820
7955238,5114474,3,20,5,4112500
6439881,3595650,3,28,5,4113000
2169065,2167882,5,21,7,4116000
7513487,4666261,5,24,1,4117400
9666675,6795991,7,23,6,4120500
111026,111026,8,25,4,4120887.72
12031962,9155215,8,22,1,4121279
164433,164433,5,25,1,4121500
14475984,11596756,7,28,4,4126500
8137759,5296587,4,22,2,4128400
6085935,3242578,5,28,7,4128650
14370459,11492301,4,20,1,4134000
1772027,1771671,3,26,10,4140200
8803481,5961638,11,23,11,4142001
795189,795270,4,24,16,4148400
12720822,9843772,8,22,8,4148900
6642360,3797619,7,28,1,4150800
13748312,10870589,10,28,8,4154550
14795329,11895948,3,22,2,4156900
10912320,8038668,4,22,12,4158880
968963,969046,7,25,1,4161171
1847777,1847342,8,25,10,4163002
8312878,5471445,2,20,5,4163950
12239437,9362641,5,24,2,4172000
17004865,13984204,3,26,3,4172200
2138670,2137574,4,26,4,4172300
5662113,2821597,5,28,2,4185198
17659425,14636845,5,26,1,4185499
12877753,10000475,4,27,8,4186000
568400,568400,9,26,6,4194800
1788688,1788320,10,26,6,4195567
5282922,2450728,3,22,17,4196100
6501040,3656664,8,21,3,4204160
10995363,8121376,10,20,5,4204700
5899870,3056999,5,23,15,4221600
1987186,1986497,16,23,1,4221900
15363009,12397138,7,25,2,4222867
10038596,7166222,5,27,2,4225720
14947259,12030199,7,25,7,4232400
16067118,13050222,7,21,6,4232500
1446292,1446229,8,24,1,4233749
11686640,8810030,6,20,18,4237900
10063929,7191437,4,27,8,4256803
17943177,14919706,3,20,4,4256888
10836255,7962808,9,21,3,4259000
6647749,3802995,3,25,2,4259500
14106809,11228763,6,25,1,4263200
1694779,1694535,7,28,2,4266904
14171695,11293609,4,25,2,4268070
18831580,15806060,3,27,13,4270800
16751932,13732202,12,28,7,4271800
7486582,4639411,3,25,6,4274500
1048497,1048530,3,25,3,4281320
8452179,5610676,13,23,1,4285450
6525263,3680827,5,27,1,4289150
1539291,1539765,14,28,6,4290900
1889182,1888694,5,27,2,4291470
8285012,5443590,6,28,2,4298900
1299126,1299098,7,25,9,4300000
353243,353243,6,26,6,4305201
9808804,6936632,6,26,5,4305600
78621,78621,2,21,4,4306600
478746,478746,9,22,9,4310300
6971761,4126035,8,28,7,4313247
11096179,8220164,10,27,1,4315200
633636,633636,4,23,8,4321086
10211741,7339108,4,20,8,4322499
1293175,1293147,8,20,5,4323900
16159778,13142490,12,22,4,4327000
621556,621556,4,23,7,4328000
14005548,11127630,9,27,5,4330720
6612055,3767367,3,23,2,4335000
538341,538341,6,21,12,4352900
17847909,14824737,8,21,6,4357100
1161690,1161687,2,27,8,4360000
1097384,1097403,7,21,6,4361950
13388620,10511126,4,26,9,4363000
7251103,4404816,7,23,3,4363450
8839063,5997217,12,21,7,4364133
6503259,3658877,3,23,2,4372267
1134755,1134762,8,21,4,4374700
1208557,1208550,4,23,1,4377500
15057330,12127296,3,22,2,4378600
6620848,3776138,25,25,1,4379000
16819204,13799232,18,20,2,4379280
11162680,8286640,11,20,5,4386100
637136,637136,6,21,2,4387999
1431057,1431008,9,21,18,4396800
36922,36922,6,20,5,4397800
10383018,7509975,7,28,10,4398006
8249618,5408362,7,26,1,4401900
14771488,11874874,4,28,4,4403400
817907,817991,13,27,5,4405500
76571,76571,13,27,1,4408299
451863,451863,5,28,1,4410000
8895223,6053304,7,20,1,4410929
6809757,3964428,1,22,8,4412000
118620,118620,3,28,1,4419893
6299820,3455914,4,27,2,4425600
5653023,2812543,2,23,1,4442900
87468,87468,4,23,2,4443000
1285770,1285743,1,23,2,4445050
2232788,2231392,1,24,2,4447300
6547044,3702548,5,20,2,4453600
1363493,1363452,6,23,6,4458609
8752285,5910461,18,28,4,4461654
922579,922661,10,22,5,4467300
474327,474327,4,25,18,4467600
7317145,4470742,1,22,15,4469000
6823687,3978315,10,22,4,4469080
112126,112126,12,28,11,4475750
11665452,8788847,6,22,3,4485954
5868564,3025782,5,27,4,4487000
17054631,14033761,3,23,2,4489000
789486,789563,4,22,3,4505100
9665357,6795301,13,27,2,4505666
6293677,3449782,2,21,11,4508100
7773890,4927292,2,24,1,4514000
16054237,13037431,4,21,9,4515500
11856812,8980114,3,20,12,4517400
16127600,13110405,2,23,2,4518000
6293952,3450056,7,22,5,4518700
10880641,8007000,5,24,8,4520000
549750,549750,6,22,6,4522600
145948,145948,10,22,5,4522949
8614062,5772447,4,28,1,4524000
8531239,5689695,8,27,18,4529500
1563457,1563919,2,26,5,4542000
17699671,14676955,18,24,4,4544000
6687884,3842960,2,22,17,4544400
7487021,4639849,4,22,1,4546800
12006574,9129844,10,26,2,4551000
2058991,2058147,3,24,11,4552900
7337254,4490820,9,27,3,4554583
142,142,12,26,5,4556700
11133278,8257251,5,26,9,4556700
13131130,10253780,7,25,16,4559280
2018389,2017636,7,22,14,4559800
12079254,9202491,7,28,6,4561000
14568085,11689788,5,20,6,4567000
6097468,3254073,6,27,1,4568000
1223468,1223457,6,23,11,4578500
6161993,3318463,10,21,1,4579000
5539794,2704564,2,22,2,4586000
1295592,1295563,5,24,5,4586098
9811444,6939270,7,20,3,4598200
14648033,11764604,6,25,7,4602800
11185573,8309524,10,20,5,4607700
5639711,2799295,5,25,5,4614600
9924235,7051994,4,22,8,4623700
869200,869277,5,26,11,4626480
341133,341133,2,23,9,4635300
7111681,4265750,5,24,2,4639500
145831,145831,1,26,6,4639600
10443227,7570170,11,28,9,4641800
5834418,2991875,8,25,2,4645800
6070278,3226958,7,27,1,4650650
10625450,7752346,6,26,7,4654800
5194566,2362782,2,25,7,4658000
7243258,4396986,7,26,14,4660100
8894938,6053020,6,23,2,4667009
921434,921516,7,23,14,4667983
10476933,7603864,7,22,4,4688982
5971036,3127957,5,25,2,4692000
6260536,3416801,14,23,10,4692900
1991944,1991247,8,26,1,4693900
5547979,2712703,9,20,11,4697420
13331113,10453701,7,23,11,4699998
10746781,7873363,16,27,15,4700000
7865193,5017414,9,24,13,4701200
258813,258813,8,25,18,4706200
16644640,13625295,10,20,10,4706400
7864140,5016361,14,23,4,4708700
2076116,2075203,13,20,9,4713250
733874,733879,6,20,2,4718000
8041629,5200523,2,26,14,4718000
212368,212368,9,24,16,4734200
13548458,10670904,7,23,2,4738913
1673303,1673059,2,27,2,4740400
7227269,4381035,6,23,4,4740950
8853795,6011942,17,25,3,4752100
286785,286785,4,28,7,4755900
7394288,4547411,11,23,13,4770020
6452597,3608328,4,23,1,4779999
371319,371319,7,24,10,4804500
14597926,11719588,11,27,12,4809550
17398594,14376658,8,25,3,4812500
14115298,11237249,5,21,1,4819300
5321697,2489191,3,23,4,4823000
1265356,1265334,9,27,3,4823600
9842044,6969848,7,26,1,4828500
853032,853108,6,23,6,4832075
1543308,1543782,6,26,8,4833499
5669870,2829326,11,20,2,4836050
7000343,4154573,8,25,10,4848200
16389492,13371114,2,23,1,4849950
589785,589785,6,28,9,4850900
5677718,2837140,5,21,2,4855900
6195399,3351807,8,22,5,4859521
202347,202347,3,26,8,4863200
12256696,9379896,7,25,13,4866000
18132579,15108686,4,20,7,4866388
16635694,13616373,4,25,4,4868263.98
17108707,14087662,5,27,9,4870400
6371117,3527026,6,23,2,4871600
1322368,1322338,7,27,5,4878614
10860713,7987260,2,22,11,4883050
9010829,6168847,9,27,8,4886460
7598990,4751468,1,26,1,4890000
41912,41912,4,21,9,4890700
15682536,12682095,15,25,5,4891000
17933202,14909787,3,22,9,4894000
5459833,2626312,4,25,3,4894800
6201606,3358003,11,20,5,4895000
8105387,5264245,5,22,5,4910800
1366324,1366281,8,26,7,4913060
11790301,8913654,4,26,9,4916800
1691020,1690776,8,24,6,4918300
1306673,1306646,10,28,9,4918799
7254482,4408187,3,28,3,4919500
258466,258466,5,20,6,4923700
13895079,11017269,5,20,4,4926154
16302848,13284854,12,27,4,4926399
9739177,6867040,3,26,1,4940000
1180972,1180967,7,27,7,4942700
15811529,12800005,2,21,14,4955120
15800106,12789192,10,28,6,4958099
16784754,13764931,9,28,2,4962780
11949075,9072356,13,24,4,4967700
629892,629892,15,28,14,4968348
5827783,2985267,6,20,6,4981600
13874110,10996312,10,20,1,4981900
7620345,4772802,2,22,2,4983300
15539938,12554443,11,26,6,4984300
6796464,3951168,6,25,3,4985550
1107502,1107523,10,24,1,4985700
6751624,3906450,6,24,3,4986556
11539753,8663294,8,24,9,4988000
7141452,4295462,16,24,4,4988700
6915732,4070065,7,21,13,4997352
5591078,2754430,9,25,8,4999600.01
16878157,13857986,10,25,4,5000157
6191374,3347789,5,28,4,5000560
1929588,1929031,5,22,1,5001400
17209331,14187946,8,21,5,5004253
16152427,13135159,8,27,3,5005287
7014471,4168678,8,24,1,5005848
10352719,7479678,2,20,13,5006752
1950,1950,8,21,14,5013000
7086913,4241000,7,27,2,5016100
292897,292897,13,25,9,5016750
7506201,4658991,1,22,5,5029000
12410131,9533243,2,27,6,5033000
591748,591748,3,20,12,5034000
16905097,13884835,8,21,2,5036400
1287867,1287840,1,23,5,5038000
18745034,15719654,6,20,11,5040000
10156863,7284251,5,26,9,5041900
5092915,2261479,6,20,5,5048200
965,965,9,22,8,5057700
707254,707244,16,27,1,5059099
15941097,12925088,5,24,7,5065078
621486,621486,5,28,16,5069100
7077902,4232025,5,25,9,5069899
1359927,1359886,6,26,5,5074900
9945338,7073061,7,22,6,5075200
15148363,12207895,2,21,1,5076000
6153857,3310348,9,21,15,5078400
1992625,1991926,9,27,15,5080700
7307621,4461230,6,26,12,5082800
9707497,6836887,8,24,10,5085000
6107684,3264273,8,23,9,5088472
6275406,3431557,5,24,1,5100650
1559420,1559887,4,22,3,5103000
6839733,3994316,6,27,2,5105032
16478050,13459320,8,22,1,5106866
9907920,7035689,10,27,1,5114705
15401997,12431557,1,21,5,5129000
15198945,12252058,5,20,5,5133600
11296760,8420434,4,20,4,5134510
13751561,10873836,3,20,7,5138800
11044602,8170610,7,20,3,5146700
16622469,13603232,6,27,7,5147500
5196569,2364774,9,24,2,5157350
6572734,3728178,4,28,6,5158000
17471112,14448960,2,20,2,5163000
1134330,1134338,8,26,2,5165200
13134895,10257540,2,22,5,5166500
14450247,11572069,7,21,17,5168820
1118806,1118822,4,27,6,5173260
6852878,4007440,8,26,12,5177700
10239296,7366296,19,22,6,5183000
11159106,8283068,5,20,1,5184200
5721363,2879703,10,21,14,5184800
9955064,7082784,3,20,15,5185400
18030799,15007109,4,23,2,5186000
6039664,3196427,3,20,9,5188800
494961,494961,4,21,8,5226000
132300,132300,15,27,3,5236625
9670012,6799441,11,27,4,5250200
13672018,10794324,5,24,1,5254400
167719,167719,3,24,1,5260999
1885682,1885202,5,23,1,5264499
10797244,7923809,14,27,1,5270600
937226,937309,7,20,8,5278627
536770,536770,4,24,1,5292004.01
7972464,5131104,5,25,2,5298200
11785641,8908999,8,20,4,5300211
1922374,1921832,6,23,3,5309397
5871985,3029193,7,20,17,5323000
12003374,9126644,5,23,2,5330500
12300744,9423914,8,27,1,5332190
1067357,1067380,8,25,9,5332800
1485178,1485671,5,24,18,5349000
6314749,3470810,10,20,9,5350300
8902862,6060946,6,28,10,5364768
13666565,10788879,8,28,1,5365230
5184084,2352329,8,20,7,5370500
295794,295794,8,28,15,5373500
6427032,3582818,5,25,6,5375101
9064159,6222089,4,24,2,5375204
1803745,1803354,10,20,1,5394700
1396562,1396516,17,24,1,5398000
305160,305160,4,28,6,5411800
17030926,14010176,11,20,5,5424697
5386528,2553725,6,23,2,5428000
10604188,7731088,7,20,18,5429000
13844514,10966762,5,28,2,5431950
13828269,10950518,7,23,3,5436999
16855380,13835279,13,23,2,5437200
233522,233522,3,24,11,5437500
14174029,11295943,3,24,7,5466000
8316030,5474596,2,20,7,5474000
17345994,14324195,5,26,5,5477220
14570967,11692667,13,26,3,5479500
18640335,15615146,11,24,7,5485600
16589140,13570056,9,25,5,5492884
7706415,4858763,7,20,6,5500000
6330713,3486743,6,23,6,5500800
5504872,2671159,8,21,11,5502721
18577669,15552591,11,20,1,5508300
10727241,7853835,3,26,2,5510000
11979611,9102890,10,24,6,5510039
17744446,14721603,13,24,6,5520250
1842276,1841845,12,25,1,5524443
1936095,1935534,7,27,4,5530000
12375274,9498405,8,22,3,5530961
173547,173547,9,28,1,5531600
79704,79704,1,21,6,5538300
7487905,4640733,12,26,2,5540802
5683794,2843191,5,26,2,5552600
6969780,4124054,5,23,11,5556000
1700489,1700246,5,22,9,5560300
5548314,2713034,7,24,4,5571200
6879182,4033666,4,26,13,5582000
9017896,6175904,9,22,5,5594880
1839506,1839080,6,28,1,5599600
236954,236954,2,25,3,5600000
685265,685265,6,21,3,5606800
682262,682262,6,27,1,5607938
9897589,7025359,6,26,8,5615000
1045681,1045713,2,22,18,5622000
1936755,1936193,7,28,5,5622050
1978523,1977852,9,25,4,5628000
1513584,1514072,6,22,7,5633260
9010997,6169016,8,25,4,5634624
8120058,5278911,11,28,2,5638940
8494448,5652915,3,21,8,5645000
8276398,5435014,3,28,11,5647870
7315024,4468624,9,21,3,5648900
8038128,5197024,10,25,16,5651400
14672951,11786833,8,22,2,5652000
14860408,11953089,13,22,12,5661401
466911,466911,11,24,7,5674200
459785,459785,5,20,11,5677105
8839385,5997537,3,28,8,5682900
16768451,13748686,8,22,1,5686498
5278406,2446225,5,27,13,5698700
5772542,2930221,6,20,3,5702960
325045,325045,6,25,10,5707700
8272222,5430860,3,20,4,5707900
8869402,6027545,7,21,4,5723900
16268236,13250380,10,25,15,5733950
920423,920505,14,27,7,5736700
11210441,8334306,6,25,11,5741355
16320097,13302041,15,22,2,5744600
16902340,13882083,13,25,1,5746873
15874201,12859754,4,22,3,5753000
6967299,4121576,8,27,3,5753750
198634,198634,8,24,6,5755300
1335379,1335347,3,26,6,5761997
1346720,1346688,3,21,6,5761999
715508,715512,9,28,6,5777924
1978796,1978124,6,20,14,5782370.73
5631129,2790747,7,28,8,5796150
1099141,1099160,6,27,1,5797000
1274940,1274918,7,24,8,5797300
18167354,15143367,6,28,5,5807100
2096502,2095535,9,22,2,5813000
249998,249998,8,20,10,5813900
9057642,6215642,18,28,6,5818300
16648690,13629332,2,20,1,5825000
421334,421334,10,21,1,5828300
7855490,5007721,11,23,6,5835870
11669078,8792472,2,26,5,5843800
6453858,3609589,8,28,2,5846777.778
5647162,2806701,13,25,5,5847900
870653,870734,7,25,3,5848100
373888,373888,7,26,1,5851000
17100757,14079749,6,22,11,5853850
799076,799153,12,26,11,5857000
12282327,9405525,13,24,1,5862570
10803738,7930301,6,28,3,5864995
7196336,4350157,4,21,17,5867900
6740611,3895463,5,26,3,5874600
1722944,1722657,5,20,1,5888550
1479213,1479145,14,27,7,5889560
9896866,7024636,11,22,3,5934017
1199498,1199494,9,24,7,5934955
2093621,2092662,2,27,18,5936900
6195375,3351783,6,25,3,5946800
11412160,8535780,2,25,12,5947900
892981,893062,1,24,7,5951300
5365924,2533212,10,21,17,5952900
17293777,14272140,6,26,2,5954376
494699,494699,10,21,2,5959700
13294675,10417279,18,26,8,5961420
14541917,11663629,34,28,2,5974000
14638071,11755680,1,26,1,5989000
1179222,1179217,8,23,1,6005300
2059096,2058252,5,23,1,6006930
11185701,8309652,6,21,3,6008300
11782364,8905729,6,21,8,6031850
1814179,1813772,4,24,7,6042000
8623137,5781519,5,24,2,6044299
1808518,1808120,4,25,7,6047900
16579358,13560297,6,25,1,6055370
13631149,10753476,13,22,13,6061750
5686072,2845460,11,27,8,6061872
8601425,5759809,2,21,6,6062000
6812984,3967647,3,21,6,6065500
345997,345997,6,28,9,6065900
6461554,3617267,9,20,16,6069050
17165123,14143852,13,23,3,6069842
866641,866717,6,26,4,6073650
912302,912383,7,23,5,6083360
107739,107739,4,20,14,6084900
650794,650794,14,28,7,6085888
2002445,2001737,7,23,8,6091700
1639386,1639151,8,23,4,6093600
1074689,1074711,8,25,3,6098200
13645526,10767848,4,22,3,6106300
7756346,4909781,6,20,2,6118300
11966390,9089670,14,25,7,6123250
1749996,1749663,6,25,16,6125399
5740769,2898564,5,22,4,6129001
474777,474777,5,23,4,6129201
1332954,1332922,8,27,6,6140000
15604101,12611917,3,20,6,6151000
928507,928591,2,21,7,6154154
2133481,2132396,9,26,4,6154374
17577250,14554823,15,28,7,6170298
11213239,8337100,1,25,5,6179000
8560250,5718668,4,20,13,6180500
5149670,2318032,3,27,3,6181200
70024,70024,6,26,2,6184400
17016451,13995772,11,26,1,6200000
9616789,6746211,5,21,4,6202000
10922671,8049015,5,26,5,6202600
15343968,12380127,5,23,1,6203600
910637,910718,8,25,1,6208500
737019,737027,10,28,3,6209004
249195,249195,2,28,1,6210000
13742989,10865267,27,28,3,6211948
1082203,1082224,6,27,10,6227850
7433450,4586471,4,25,9,6236000
5966827,3123762,9,27,11,6239800
13519594,10642051,5,21,12,6243167
6461353,3617066,13,28,14,6247830
6734959,3889828,9,20,6,6249858
11272024,8395716,15,24,8,6271001
12998879,10121566,6,28,6,6274300
1298591,1298563,16,22,1,6276500
18575985,15550913,7,27,5,6286300
1222654,1222643,2,21,4,6290000
8127607,5286442,3,24,1,6303000
8421425,5579936,4,25,1,6305400
9035136,6193139,8,23,1,6306599
13683982,10806284,6,23,3,6308800
1451276,1451208,4,23,1,6329300
686701,686701,4,26,1,6331550
1393952,1393907,11,24,10,6334500
1414068,1414021,3,28,5,6338000
653637,653637,2,21,5,6353000
710893,710897,1,27,15,6355500
1931080,1930522,4,27,8,6360800
15189010,12243343,17,26,6,6361900
927831,927915,16,24,10,6374192
295055,295055,3,27,5,6381600
8615334,5773719,10,24,4,6384514
276083,276083,8,24,10,6387500
5325810,2493275,11,26,7,6404600
8967255,6125327,3,24,3,6417000
552335,552335,15,27,9,6430650
12212872,9336080,7,27,3,6435400
5251857,2419836,7,20,2,6460000
228146,228146,3,22,2,6467300
757563,757579,9,20,12,6475450
5557809,2722482,7,28,1,6489200
16900131,13879882,6,25,1,6516310
17301887,14280215,3,21,2,6530000
10046288,7173897,2,28,3,6533000
12725286,9848237,4,21,10,6539050
299353,299353,5,28,16,6542599
13412696,10535193,16,28,6,6543600
379606,379606,2,23,2,6549000
12316796,9439964,4,22,12,6551000
12701810,9824769,14,20,11,6553300
15334781,12372030,10,25,4,6562400
1885923,1885443,4,28,4,6574400
16178313,13160966,13,23,1,6575889
457921,457921,6,27,1,6578300
11064610,8190615,8,21,6,6585200
7670526,4822906,2,20,3,6597000
17152374,14131145,12,24,5,6603900
9795125,6922961,6,25,1,6606000
15066174,12135188,9,27,2,6611900
16379893,13361554,2,28,3,6612000
